"","estimate","estimate1","estimate2","statistic","p.value","parameter","conf.low","conf.high","method","alternative","p_BH","significant"
"X54795_337.164_7.071_NA",0.559258935797707,0.186419645265902,-0.372839290531804,4.28369385634255,3.05230434301533e-05,171.900915573326,0.301561021605573,0.816956849989841,"Welch Two Sample t-test","two.sided",7.35920209140689e-05,"Significant"
"X68227_297.148_8.902_NA",-0.91425917741635,-0.304753059138783,0.609506118277567,-4.51653174979762,3.0577458905763e-05,59.1370841480354,-1.31929112742109,-0.509227227411612,"Welch Two Sample t-test","two.sided",7.37036734812293e-05,"Significant"
"X82817_389.231_10.62_NA",-0.865791142999981,-0.28859704766666,0.577194095333321,-4.48586571147401,3.06596637998389e-05,64.3389103463091,-1.25132234286183,-0.480259943138133,"Welch Two Sample t-test","two.sided",7.38822325120952e-05,"Significant"
"X39859_340.233_5.526_NA",-0.915334033004734,-0.305111344334911,0.610222688669823,-4.51593714927107,3.07246709284315e-05,59.0139864967269,-1.32091321321479,-0.509754852794683,"Welch Two Sample t-test","two.sided",7.40158186880851e-05,"Significant"
"X39_153.033_0.55_NA",-0.567093908791811,-0.189031302930604,0.378062605861207,-4.28475663118588,3.0731380944514e-05,167.964582895949,-0.828380652875697,-0.305807164707925,"Welch Two Sample t-test","two.sided",7.40158186880851e-05,"Significant"
"X77189_658.473_10.007_NA",-0.912466896291977,-0.304155632097326,0.608311264194651,-4.51269546246341,3.09080085457419e-05,59.2597343932779,-1.31703100445204,-0.50790278813191,"Welch Two Sample t-test","two.sided",7.44215078649061e-05,"Significant"
"X90138_670.383_12.221_NA",-0.914968443062028,-0.304989481020676,0.609978962041352,-4.51308517530465,3.10406370964854e-05,59.0030707729915,-1.32064339951975,-0.5092934866043,"Welch Two Sample t-test","two.sided",7.47210676413147e-05,"Significant"
"X92075_1130.314_12.944_NA;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-10-acetyloxy-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid",-0.914976215294576,-0.304992071764859,0.609984143529717,-4.51295516517953,3.10568686855274e-05,59.0000168294858,-1.32066674398947,-0.509285686599685,"Welch Two Sample t-test","two.sided",7.4740352061624e-05,"Significant"
"X50367_221.19_6.561_NA;Spectral Match to 2,6-Di-tert-butyl-4-hydroxymethylphenol from NIST14",-0.914792496872175,-0.304930832290725,0.60986166458145,-4.51199858028727,3.11592103295221e-05,59.0027415645119,-1.32048716764075,-0.509097826103597,"Welch Two Sample t-test","two.sided",7.49668008245607e-05,"Significant"
"X16691_354.227_3.529_NA",-0.731987147971008,-0.243995715990336,0.487991431980672,-4.38839953865177,3.13027639310049e-05,88.9816821932239,-1.0634170882264,-0.400557207715612,"Welch Two Sample t-test","two.sided",7.52922565239938e-05,"Significant"
"X37132_335.148_5.281_NA",-0.797022177703011,-0.265674059234337,0.531348118468674,-4.43398603294371,3.14115678867996e-05,74.3895682473304,-1.15515663444838,-0.438887720957641,"Welch Two Sample t-test","two.sided",7.55339791660359e-05,"Significant"
"X27659_369.038_4.487_NA",-0.70811800777464,-0.23603933592488,0.47207867184976,-4.36944412882101,3.1500198024643e-05,96.0797554798288,-1.02980383423089,-0.386432181318388,"Welch Two Sample t-test","two.sided",7.57270757377193e-05,"Significant"
"X5720_291.133_2.272_NA",-0.753558875163431,-0.251186291721144,0.502372583442287,-4.4011870485154,3.16809983098313e-05,83.3276336264332,-1.09408317708896,-0.413034573237898,"Welch Two Sample t-test","two.sided",7.61415904395946e-05,"Significant"
"X56524_444.213_7.288_NA",0.472158363575267,0.157386121191756,-0.314772242383511,4.32619511573189,3.17417378869904e-05,119.022835112452,0.256051865829122,0.688264861321412,"Welch Two Sample t-test","two.sided",7.62674103775149e-05,"Significant"
"X61677_390.19_7.948_arctigenin;Massbank:PR303917 Arctigenin",-0.912812262305962,-0.304270754101987,0.608541508203974,-4.50548746380668,3.18111720262133e-05,59.0978705238952,-1.31820010195964,-0.507424422652286,"Welch Two Sample t-test","two.sided",7.64140491578155e-05,"Significant"
"X74769_341.232_9.739_NA",-0.912704052712454,-0.304234684237485,0.608469368474969,-4.50530081383131,3.18262869414279e-05,59.1060182960167,-1.31805946117088,-0.507348644254026,"Welch Two Sample t-test","two.sided",7.64301639914058e-05,"Significant"
"X2537_160.076_1.143_NA",-0.88551806904943,-0.295172689683143,0.590345379366287,-4.48872685064983,3.18390082404682e-05,61.8689463454094,-1.27988378701703,-0.491152351081828,"Welch Two Sample t-test","two.sided",7.64405236129752e-05,"Significant"
"X66951_417.226_8.705_NA",-0.810720082993078,-0.270240027664359,0.540480055328719,-4.4397321364272,3.18862801716837e-05,71.915712893153,-1.17474504227166,-0.4466951237145,"Welch Two Sample t-test","two.sided",7.65338065789198e-05,"Significant"
"X41674_352.233_5.679_NA",-0.911957968686047,-0.303985989562016,0.607971979124031,-4.50396829874499,3.19363454446777e-05,59.1615029902563,-1.31709391435602,-0.50682202301607,"Welch Two Sample t-test","two.sided",7.6633743146743e-05,"Significant"
"X59792_514.358_7.822_NA",-0.912752772024704,-0.304250924008235,0.60850184801647,-4.50409159514993,3.19795818409001e-05,59.079922007822,-1.3182423907447,-0.507263153304705,"Welch Two Sample t-test","two.sided",7.67016765508695e-05,"Significant"
"X76569_227.2_9.929_NA",-0.883426499173648,-0.294475499724549,0.588950999449099,-4.4862976100098,3.19815283550755e-05,62.0753854066313,-1.27704767714186,-0.489805321205437,"Welch Two Sample t-test","two.sided",7.67016765508695e-05,"Significant"
"X2832_279.134_1.087_NA",-0.827637985772158,-0.275879328590719,0.551758657181438,-4.44876474772011,3.21938521035765e-05,69.1932636057869,-1.19875456084476,-0.456521410699554,"Welch Two Sample t-test","two.sided",7.71905335774572e-05,"Significant"
"X56517_456.316_7.117_NA",-0.912426239553209,-0.30414207985107,0.608284159702139,-4.5019317093753,3.22244717586954e-05,59.0767968264521,-1.31796571637957,-0.506886762726851,"Welch Two Sample t-test","two.sided",7.72435795491849e-05,"Significant"
"X62843_512.342_8.099_NA",-0.913150678168813,-0.304383559389604,0.608767118779209,-4.50198719637458,3.22711906292888e-05,59.0017567423097,-1.3190179248972,-0.507283431440422,"Welch Two Sample t-test","two.sided",7.73351779656019e-05,"Significant"
"X47343_370.243_6.222_NA",-0.913079334603828,-0.304359778201276,0.608719556402552,-4.50145823359182,3.23321527139634e-05,59.0000858453574,-1.31896280123546,-0.507195867972194,"Welch Two Sample t-test","two.sided",7.74459289992841e-05,"Significant"
"X71965_415.247_9.422_NA;Spectral Match to Tris(2-butoxyethyl) phosphate from NIST14",-0.749590586709687,-0.249863528903229,0.499727057806458,-4.39345690951372,3.23344419799035e-05,84.0859528976451,-1.08887258163029,-0.410308591789083,"Welch Two Sample t-test","two.sided",7.74459289992841e-05,"Significant"
"X90689_333.213_12.42_NA",0.471819202785401,0.157273067595134,-0.314546135190267,4.31825179926382,3.26198740935171e-05,119.707576450337,0.25548340967295,0.688154995897853,"Welch Two Sample t-test","two.sided",7.81090058620642e-05,"Significant"
"X25776_362.232_4.331_NA",-0.597813270089989,-0.199271090029997,0.398542180059993,-4.28550375214112,3.26395879746411e-05,148.441331350599,-0.873468914719537,-0.322157625460441,"Welch Two Sample t-test","two.sided",7.81356329292882e-05,"Significant"
"X60914_288.216_7.859_NA",-0.911782522686499,-0.303927507562166,0.607855015124333,-4.49780601279422,3.26958406849738e-05,59.0728989670636,-1.31740817683131,-0.506156868541683,"Welch Two Sample t-test","two.sided",7.82496929475603e-05,"Significant"
"X88797_368.425_11.799_NA",0.471217175136374,0.157072391712125,-0.314144783424249,4.31721820364531,3.28799984664845e-05,119.008536981834,0.255092731390927,0.687341618881821,"Welch Two Sample t-test","two.sided",7.86697226466519e-05,"Significant"
"X43939_365.159_5.871_NA",0.500015769348404,0.166671923116135,-0.33334384623227,4.27252142419976,3.29225310594443e-05,161.443062454876,0.268907585458228,0.731123953238581,"Welch Two Sample t-test","two.sided",7.87507635865476e-05,"Significant"
"X64453_317.211_8.331_NA",-0.876884917695557,-0.292294972565185,0.584589945130371,-4.47398294607845,3.30384010604001e-05,62.6385889106988,-1.26859686465989,-0.485172970731222,"Welch Two Sample t-test","two.sided",7.90071389903097e-05,"Significant"
"X73662_457.257_9.649_NA;Spectral Match to 1-Myristoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14",-0.726601970751902,-0.242200656917301,0.484401313834601,-4.37101617194539,3.31357292391269e-05,89.869308037124,-1.05685703727811,-0.396346904225693,"Welch Two Sample t-test","two.sided",7.92190508130795e-05,"Significant"
"X75280_347.221_9.763_NA",-0.857757637929595,-0.285919212643198,0.571838425286396,-4.46064811446571,3.32091566275601e-05,64.8866788828443,-1.24180878238175,-0.473706493477444,"Welch Two Sample t-test","two.sided",7.93737255672388e-05,"Significant"
"X43238_265.164_5.813_NA",-0.911590587466423,-0.303863529155474,0.607727058310949,-4.49244108441284,3.33679904101427e-05,59.0000468975728,-1.31762563336182,-0.50555554157103,"Welch Two Sample t-test","two.sided",7.97323965332503e-05,"Significant"
"X88385_333.213_11.647_NA",0.47076033777198,0.15692011259066,-0.31384022518132,4.31273175981754,3.34598739488289e-05,119.020685454296,0.254621038003938,0.686899637540022,"Welch Two Sample t-test","two.sided",7.99309442834348e-05,"Significant"
"X40413_354.154_5.569_NA",0.564143285668356,0.188047761889452,-0.376095523778904,4.26300382582597,3.35436630567199e-05,168.117843063805,0.302891430829525,0.825395140507188,"Welch Two Sample t-test","two.sided",8.01100563466503e-05,"Significant"
"X67756_473.252_8.823_NA",-0.761576434381232,-0.253858811460411,0.507717622920821,-4.39255276938903,3.36372098116218e-05,80.9263358746066,-1.10655103231719,-0.416601836445276,"Welch Two Sample t-test","two.sided",8.03123717456053e-05,"Significant"
"X82368_319.284_10.544_NA",-0.638958034423569,-0.212986011474523,0.425972022949046,-4.30304724246592,3.38640248535164e-05,123.860010260743,-0.932863944759266,-0.345052124087872,"Welch Two Sample t-test","two.sided",8.08120737787711e-05,"Significant"
"X66090_351.216_8.445_NA",-0.844914087579244,-0.281638029193081,0.563276058386162,-4.4475067490642,3.38642764075141e-05,66.435882670464,-1.22416451704873,-0.465663658109753,"Welch Two Sample t-test","two.sided",8.08120737787711e-05,"Significant"
"X2303_206.117_1.054_NA",-0.545411223678816,-0.181803741226272,0.363607482452544,-4.25466436118173,3.39714505237605e-05,175.90682057591,-0.798402214558838,-0.292420232798793,"Welch Two Sample t-test","two.sided",8.10465568517529e-05,"Significant"
"X49391_365.196_6.451_NA",0.542248748478579,0.180749582826193,-0.361499165652386,4.25394249445644,3.39984222710144e-05,176.735943101535,0.2906901755406,0.793807321416557,"Welch Two Sample t-test","two.sided",8.10896262560501e-05,"Significant"
"X6785_296.185_2.595_NA",-0.805773538012507,-0.268591179337502,0.537182358675005,-4.41991407023021,3.40965639588395e-05,72.2618774131173,-1.16916991133655,-0.442377164688469,"Welch Two Sample t-test","two.sided",8.13023759543061e-05,"Significant"
"X52970_430.207_6.847_NA",0.476271499148092,0.158757166382697,-0.317514332765394,4.29394605972373,3.41303690958603e-05,129.541687216104,0.25682823948818,0.695714758808004,"Welch Two Sample t-test","two.sided",8.13616454692086e-05,"Significant"
"X81287_330.209_10.456_NA",0.470159578840348,0.156719859613449,-0.313439719226899,4.30701704915438,3.42178187993649e-05,119.0096427121,0.254009482711959,0.686309674968738,"Welch Two Sample t-test","two.sided",8.15487309367827e-05,"Significant"
"X27861_386.181_4.526_NA",-0.842771749094038,-0.280923916364679,0.561847832729359,-4.44207208577202,3.4416720485375e-05,66.6269414912561,-1.22150324493877,-0.464040253249307,"Welch Two Sample t-test","two.sided",8.20012637979638e-05,"Significant"
"X28019_337.164_4.626_NA",-0.809165558039747,-0.269721852679916,0.539443705359832,-4.41954729495659,3.44666340745237e-05,71.6220047336394,-1.17417749439686,-0.444153621682634,"Welch Two Sample t-test","two.sided",8.20986735670866e-05,"Significant"
"X84292_772.575_10.804_NA",-0.887834673223277,-0.295944891074426,0.591889782148851,-4.46969712461798,3.44961501057004e-05,61.222057428434,-1.28499915256458,-0.49067019388197,"Welch Two Sample t-test","two.sided",8.21474585544861e-05,"Significant"
"X67053_233.153_8.72_Massbank:NA003096 (+)-Costunolide|Costunolide|(3aS,6E,10E,11aR)-6,10-dimethyl-3-methylidene-3a,4,5,8,9,11a-hexahydrocyclodeca[b]furan-2-one;Isoalantolactone CollisionEnergy:205060",-0.801468624988156,-0.267156208329386,0.534312416658771,-4.40985101544411,3.51028678959728e-05,72.780718286207,-1.16370438816113,-0.43923286181518,"Welch Two Sample t-test","two.sided",8.35621679747367e-05,"Significant"
"X89082_790.545_11.918_NA;MGDG (18:4/18:5)",-0.895596760908989,-0.29853225363633,0.597064507272659,-4.46985358335721,3.51086099497904e-05,60.3323186350958,-1.29633859356379,-0.494854928254189,"Welch Two Sample t-test","two.sided",8.35621679747367e-05,"Significant"
"X92015_1128.314_12.93_NA;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-10-acetyloxy-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid",-0.90915523186931,-0.303051743956437,0.606103487912873,-4.47771365326542,3.51296483367082e-05,59.0000091950418,-1.31543744459552,-0.502873019143098,"Welch Two Sample t-test","two.sided",8.35903592455773e-05,"Significant"
"X1028_407.19_0.656_NA",-0.908689283561142,-0.302896427853714,0.605792855707428,-4.47538108556106,3.54104610734067e-05,59.0083839778508,-1.31497371305751,-0.502404854064776,"Welch Two Sample t-test","two.sided",8.42365023755661e-05,"Significant"
"X73041_518.311_9.449_NA",-0.591067536975591,-0.197022512325197,0.394045024650394,-4.26229400488732,3.54913192469966e-05,150.983918914786,-0.865058868140927,-0.317076205810256,"Welch Two Sample t-test","two.sided",8.44067681385542e-05,"Significant"
"X15610_364.212_3.424_NA",-0.678530873715426,-0.226176957905142,0.452353915810284,-4.31917365366002,3.56207619015327e-05,105.043908299823,-0.990024444702459,-0.367037302728393,"Welch Two Sample t-test","two.sided",8.46924600441254e-05,"Significant"
"X90603_869.556_12.293_NA;Chlorophyll a",-0.908368657273669,-0.302789552424556,0.605579104849112,-4.47298480762895,3.57139728962583e-05,59.0003814927677,-1.31472846332485,-0.502008851222492,"Welch Two Sample t-test","two.sided",8.48722925905948e-05,"Significant"
"X79702_498.399_10.276_NA",-0.906462526898913,-0.302154175632971,0.604308351265942,-4.4718624766235,3.57150672516075e-05,59.1818812809652,-1.31204537055748,-0.50087968324035,"Welch Two Sample t-test","two.sided",8.48722925905948e-05,"Significant"
"X70140_351.253_9.201_NA",-0.903665722085783,-0.301221907361928,0.602443814723855,-4.46982109562447,3.57704800284011e-05,59.444407002992,-1.30814457891277,-0.499186865258793,"Welch Two Sample t-test","two.sided",8.4981762325117e-05,"Significant"
"X11868_209.153_3.053_NA",-0.908265070684884,-0.302755023561628,0.605510047123256,-4.47238345457816,3.57886699204358e-05,59.0007992561334,-1.31463310952735,-0.501897031842415,"Welch Two Sample t-test","two.sided",8.50027656521949e-05,"Significant"
"X63563_449.216_8.204_NA",0.569028479258431,0.18967615975281,-0.379352319505621,4.24939185093543,3.58258854484692e-05,164.299737054731,0.304625663341294,0.833431295175567,"Welch Two Sample t-test","two.sided",8.50689345775613e-05,"Significant"
"X89550_701.253_12.097_NA",-0.908160861447102,-0.302720287149034,0.605440574298068,-4.47172595006828,3.58712483020308e-05,59.0003048771117,-1.31454209100616,-0.501779631888045,"Welch Two Sample t-test","two.sided",8.51544098073274e-05,"Significant"
"X68040_361.2_8.874_NA",-0.87144472265716,-0.290481574219053,0.580963148438107,-4.44946858721101,3.59052772054427e-05,62.8229155361702,-1.26284863023131,-0.480040815083011,"Welch Two Sample t-test","two.sided",8.52129418825072e-05,"Significant"
"X24164_246.133_4.196_NA",-0.745363992144315,-0.248454664048105,0.49690932809621,-4.36518254357509,3.59335377824097e-05,84.0868174302893,-1.08491810388067,-0.405809880407964,"Welch Two Sample t-test","two.sided",8.52577571810202e-05,"Significant"
"X27902_414.212_4.589_NA",-0.863074158363533,-0.287691386121178,0.575382772242355,-4.44390829278174,3.59585935474453e-05,63.79460610469,-1.25108751159833,-0.475060805128739,"Welch Two Sample t-test","two.sided",8.52928593030987e-05,"Significant"
"X81966_347.258_10.651_NA",-0.868158987073186,-0.289386329024395,0.578772658048791,-4.44700382864984,3.59670944311571e-05,63.1931163212093,-1.25825839258426,-0.478059581562113,"Welch Two Sample t-test","two.sided",8.52928593030987e-05,"Significant"
"X88192_705.5_11.576_NA",0.469563147055771,0.15652104901859,-0.313042098037181,4.29201070890252,3.60137076614506e-05,120.374333360456,0.252957698008969,0.686168596102573,"Welch Two Sample t-test","two.sided",8.53811290894156e-05,"Significant"
